ID,Name,Joining Date,Age,Birth Date,Gender,Education,Average Working Hours,Skill Level,Defect Type,Defect Rate
33976,Arthur Spencer,2020-04-01,21,2003-04-23,Female,Diploma,33.630178390905584,Intermediate,SPI Errors,0.44294772940435123
33976,Arthur Spencer,2020-04-01,21,2003-04-23,Female,Diploma,36.08796263750902,Intermediate,Openseam,0.053184507210337295
33976,Arthur Spencer,2020-04-01,21,2003-04-23,Female,Diploma,36.20488308090513,Intermediate,SPI Errors,0.4154073673686691
33976,Arthur Spencer,2020-04-01,21,2003-04-23,Female,Diploma,39.67799013565448,Intermediate,Runoff,0.5917766103138644
85156,Amy Boyd,2023-09-19,21,2003-04-23,Female,O/L,33.574029103906355,Intermediate,SPI Errors,0.5815662729686389
85156,Amy Boyd,2023-09-19,21,2003-04-23,Female,O/L,33.73196802124845,Intermediate,High Low,0.1997946013086609
85156,Amy Boyd,2023-09-19,21,2003-04-23,Female,O/L,33.179183154925994,Intermediate,High Low,0.2667551189449773
85156,Amy Boyd,2023-09-19,21,2003-04-23,Female,O/L,30.186274292185196,Intermediate,Runoff,0.9055801031647365
85156,Amy Boyd,2023-09-19,21,2003-04-23,Female,O/L,32.63880291524188,Intermediate,SPI Errors,0.7597352863997472
95575,Nicole Lee,2020-05-04,30,1994-04-25,Female,Diploma,21.487125896278357,Beginner,High Low,0.11326792514075035
95575,Nicole Lee,2020-05-04,30,1994-04-25,Female,Diploma,25.696283102511703,Beginner,SPI Errors,0.1529672899990906
95575,Nicole Lee,2020-05-04,30,1994-04-25,Female,Diploma,28.442710979088904,Beginner,High Low,0.57216544307513
95575,Nicole Lee,2020-05-04,30,1994-04-25,Female,Diploma,23.572602151260323,Beginner,SPI Errors,0.7744269034029202
95575,Nicole Lee,2020-05-04,30,1994-04-25,Female,Diploma,26.822658031197776,Beginner,High Low,0.7837110318609216
88717,Daniel Perez,2020-03-16,25,1999-04-24,Female,Diploma,20.81235590554479,Beginner,Runoff,0.20832409758952886
88717,Daniel Perez,2020-03-16,25,1999-04-24,Female,Diploma,27.576273959990168,Beginner,Openseam,0.12359911265805579
88717,Daniel Perez,2020-03-16,25,1999-04-24,Female,Diploma,27.66465432533808,Beginner,Openseam,0.6552376521394087
88717,Daniel Perez,2020-03-16,25,1999-04-24,Female,Diploma,26.627171306242428,Beginner,Runoff,0.17566636426281645
88717,Daniel Perez,2020-03-16,25,1999-04-24,Female,Diploma,23.888563932478505,Beginner,Openseam,0.6843630957909813
30649,Allen Washington,2024-01-27,21,2003-04-23,Female,Diploma,40.241180661680026,Expert,High Low,0.49519784763190255
30649,Allen Washington,2024-01-27,21,2003-04-23,Female,Diploma,46.280112883233684,Expert,High Low,0.43677814433903617
30649,Allen Washington,2024-01-27,21,2003-04-23,Female,Diploma,42.06538947732275,Expert,High Low,0.20954066450312303
30649,Allen Washington,2024-01-27,21,2003-04-23,Female,Diploma,43.176490275734835,Expert,SPI Errors,0.057805778100370575
30649,Allen Washington,2024-01-27,21,2003-04-23,Female,Diploma,47.960990052204835,Expert,Openseam,0.9766205566832251
39222,Amy Garza,2022-08-04,25,1999-04-24,Female,Diploma,37.61381863609886,Intermediate,SPI Errors,0.15658984192802394
39222,Amy Garza,2022-08-04,25,1999-04-24,Female,Diploma,35.51997756944408,Intermediate,Runoff,0.6674653366504768
39222,Amy Garza,2022-08-04,25,1999-04-24,Female,Diploma,34.84400908438731,Intermediate,Openseam,0.02160643960670683
39222,Amy Garza,2022-08-04,25,1999-04-24,Female,Diploma,33.50989064112029,Intermediate,Openseam,0.5400218500793905
39222,Amy Garza,2022-08-04,25,1999-04-24,Female,Diploma,38.01039981938505,Intermediate,Openseam,0.24245947839972282
86659,Taylor Pearson,2020-07-18,26,1998-04-24,Female,A/L,32.38246978990171,Intermediate,High Low,0.7585980772042972
86659,Taylor Pearson,2020-07-18,26,1998-04-24,Female,A/L,31.964485427861266,Intermediate,SPI Errors,0.8789282516081174
86659,Taylor Pearson,2020-07-18,26,1998-04-24,Female,A/L,35.60824079733666,Intermediate,Runoff,0.8144539517744426
86659,Taylor Pearson,2020-07-18,26,1998-04-24,Female,A/L,32.87396458738221,Intermediate,Runoff,0.19817671711592166
86659,Taylor Pearson,2020-07-18,26,1998-04-24,Female,A/L,35.182262044830985,Intermediate,SPI Errors,0.4565550394854172
69350,Taylor Smith,2020-08-21,25,1999-04-24,Female,A/L,20.37982746027671,Beginner,SPI Errors,0.04155185401787276
69350,Taylor Smith,2020-08-21,25,1999-04-24,Female,A/L,20.45711270738533,Beginner,SPI Errors,0.34548867657260074
69350,Taylor Smith,2020-08-21,25,1999-04-24,Female,A/L,21.31891644108063,Beginner,SPI Errors,0.12104949475977378
69350,Taylor Smith,2020-08-21,25,1999-04-24,Female,A/L,20.596495221344878,Beginner,SPI Errors,0.779267763103499
69350,Taylor Smith,2020-08-21,25,1999-04-24,Female,A/L,21.498995659591987,Beginner,Openseam,0.6420788561070241
90437,Willie Diaz,2023-02-08,24,2000-04-23,Female,Diploma,26.717097452309453,Beginner,High Low,0.9653107848503888
90437,Willie Diaz,2023-02-08,24,2000-04-23,Female,Diploma,23.030142606101684,Beginner,High Low,0.9071244519446496
90437,Willie Diaz,2023-02-08,24,2000-04-23,Female,Diploma,29.17803233708201,Beginner,High Low,0.6627659556081815
90437,Willie Diaz,2023-02-08,24,2000-04-23,Female,Diploma,22.318520578034914,Beginner,High Low,0.11600272272578704
90437,Willie Diaz,2023-02-08,24,2000-04-23,Female,Diploma,24.035970011037985,Beginner,High Low,0.23163450753572012
22009,Michael Peterson,2022-09-07,23,2001-04-23,Female,Diploma,47.49120158898605,Expert,High Low,0.9374172643629013
22009,Michael Peterson,2022-09-07,23,2001-04-23,Female,Diploma,48.23428168359978,Expert,Runoff,0.40455884189171076
22009,Michael Peterson,2022-09-07,23,2001-04-23,Female,Diploma,47.10228343970973,Expert,High Low,0.3195157607601178
22009,Michael Peterson,2022-09-07,23,2001-04-23,Female,Diploma,47.40349108540311,Expert,Runoff,0.1913367330302831
22009,Michael Peterson,2022-09-07,23,2001-04-23,Female,Diploma,45.24856956829468,Expert,Openseam,0.8478410893695678
43911,Tanner Peters,2022-11-28,21,2003-04-23,Female,Diploma,25.830100411142393,Beginner,Openseam,0.8825860512665241
43911,Tanner Peters,2022-11-28,21,2003-04-23,Female,Diploma,21.84805446268347,Beginner,Openseam,0.732176196537511
43911,Tanner Peters,2022-11-28,21,2003-04-23,Female,Diploma,23.156055619618346,Beginner,Runoff,0.2759258786435411
43911,Tanner Peters,2022-11-28,21,2003-04-23,Female,Diploma,28.43878236370791,Beginner,Openseam,0.13247587943051897
43911,Tanner Peters,2022-11-28,21,2003-04-23,Female,Diploma,22.828247283719712,Beginner,Openseam,0.6012832639212738
17608,Mrs. Taylor Lindsey DVM,2023-07-12,26,1998-04-24,Female,O/L,42.32918964700168,Expert,SPI Errors,0.40170307460744825
17608,Mrs. Taylor Lindsey DVM,2023-07-12,26,1998-04-24,Female,O/L,40.87997287641484,Expert,Openseam,0.2564703229027553
17608,Mrs. Taylor Lindsey DVM,2023-07-12,26,1998-04-24,Female,O/L,47.91706597035572,Expert,SPI Errors,0.8770868895956523
17608,Mrs. Taylor Lindsey DVM,2023-07-12,26,1998-04-24,Female,O/L,47.3623140224821,Expert,SPI Errors,0.05576217488353985
17608,Mrs. Taylor Lindsey DVM,2023-07-12,26,1998-04-24,Female,O/L,41.99428842215114,Expert,High Low,0.19301547662938057
90499,Ashley Harper,2020-02-16,28,1996-04-24,Female,A/L,31.248745619106753,Intermediate,Runoff,0.5798146217910419
90499,Ashley Harper,2020-02-16,28,1996-04-24,Female,A/L,37.11312468118624,Intermediate,High Low,0.20922769551969855
90499,Ashley Harper,2020-02-16,28,1996-04-24,Female,A/L,38.37543055414557,Intermediate,High Low,0.5400218500793905
90499,Ashley Harper,2020-02-16,28,1996-04-24,Female,A/L,31.655380378029506,Intermediate,Runoff,0.3316332268345078
90499,Ashley Harper,2020-02-16,28,1996-04-24,Female,A/L,30.286339322552834,Intermediate,High Low,0.8614209768264539
19996,Susan Green,2021-05-19,22,2002-04-23,Female,O/L,30.070163691306384,Intermediate,Runoff,0.5197858755771162
19996,Susan Green,2021-05-19,22,2002-04-23,Female,O/L,31.49919719509054,Intermediate,Runoff,0.7716934147623563
19996,Susan Green,2021-05-19,22,2002-04-23,Female,O/L,31.30821149547593,Intermediate,Runoff,0.08691516609883443
19996,Susan Green,2021-05-19,22,2002-04-23,Female,O/L,39.01923157601594,Intermediate,Runoff,0.19276555444088328
19996,Susan Green,2021-05-19,22,2002-04-23,Female,O/L,37.11239680162728,Intermediate,Openseam,0.2766620254501363
22600,Monica Ramirez,2021-01-11,24,2000-04-23,Female,O/L,26.17176176199126,Beginner,Openseam,0.9212166217135749
22600,Monica Ramirez,2021-01-11,24,2000-04-23,Female,O/L,23.419506297968745,Beginner,Openseam,0.2119188653052112
22600,Monica Ramirez,2021-01-11,24,2000-04-23,Female,O/L,25.991630595518615,Beginner,Openseam,0.5414902366400937
22600,Monica Ramirez,2021-01-11,24,2000-04-23,Female,O/L,23.92943905545614,Beginner,Openseam,0.2803086009699316
22600,Monica Ramirez,2021-01-11,24,2000-04-23,Female,O/L,24.593193311705157,Beginner,Openseam,0.6662026281457624
33207,Shannon Flowers,2020-12-15,20,2004-04-22,Female,O/L,39.23453675191892,Intermediate,SPI Errors,0.8649143048813853
33207,Shannon Flowers,2020-12-15,20,2004-04-22,Female,O/L,37.41969512155199,Intermediate,High Low,0.9587279457454713
33207,Shannon Flowers,2020-12-15,20,2004-04-22,Female,O/L,35.81455457181747,Intermediate,High Low,0.8558784741547669
33207,Shannon Flowers,2020-12-15,20,2004-04-22,Female,O/L,37.40583906020776,Intermediate,High Low,0.9147887779006978
33207,Shannon Flowers,2020-12-15,20,2004-04-22,Female,O/L,33.12081672157095,Intermediate,SPI Errors,0.7480041400307749
38381,Sarah Smith,2024-03-06,30,1994-04-25,Female,A/L,38.46897425394579,Intermediate,SPI Errors,0.6525357769766634
38381,Sarah Smith,2024-03-06,30,1994-04-25,Female,A/L,39.30107554001813,Intermediate,SPI Errors,0.016529207541202018
38381,Sarah Smith,2024-03-06,30,1994-04-25,Female,A/L,30.018395385150487,Intermediate,Runoff,0.8028681774322743
38381,Sarah Smith,2024-03-06,30,1994-04-25,Female,A/L,39.74528846804159,Intermediate,SPI Errors,0.5501856093754148
38381,Sarah Smith,2024-03-06,30,1994-04-25,Female,A/L,31.01211644928962,Intermediate,High Low,0.20475268916871014
50814,Penny Weber,2023-11-19,27,1997-04-24,Female,Diploma,21.661605041309564,Beginner,Runoff,0.18664753328657313
50814,Penny Weber,2023-11-19,27,1997-04-24,Female,Diploma,26.83559428402537,Beginner,Openseam,0.8304884568674725
50814,Penny Weber,2023-11-19,27,1997-04-24,Female,Diploma,23.307036530334948,Beginner,Runoff,0.8454042708821767
50814,Penny Weber,2023-11-19,27,1997-04-24,Female,Diploma,20.960731548806258,Beginner,Runoff,0.9982064265604089
50814,Penny Weber,2023-11-19,27,1997-04-24,Female,Diploma,27.390418932093766,Beginner,Openseam,0.4104864259986939
74641,Jennifer Soto,2020-01-04,26,1998-04-24,Female,O/L,45.09494092932109,Expert,SPI Errors,0.46805502301197244
74641,Jennifer Soto,2020-01-04,26,1998-04-24,Female,O/L,49.85083806128454,Expert,SPI Errors,0.8462064455942995
74641,Jennifer Soto,2020-01-04,26,1998-04-24,Female,O/L,48.64170997024314,Expert,High Low,0.8489284568265202
74641,Jennifer Soto,2020-01-04,26,1998-04-24,Female,O/L,41.78044282883108,Expert,Openseam,0.7504209521710999
74641,Jennifer Soto,2020-01-04,26,1998-04-24,Female,O/L,40.946299621764915,Expert,Openseam,0.5658011022062845
33423,Joseph Roberts,2022-06-29,29,1995-04-25,Female,A/L,39.17053400662182,Intermediate,High Low,0.6430939491894975
33423,Joseph Roberts,2022-06-29,29,1995-04-25,Female,A/L,32.213523563566255,Intermediate,Runoff,0.424124005833424
33423,Joseph Roberts,2022-06-29,29,1995-04-25,Female,A/L,37.97240722765878,Intermediate,Runoff,0.6627659556081815
33423,Joseph Roberts,2022-06-29,29,1995-04-25,Female,A/L,32.88152022608517,Intermediate,Runoff,0.036338150857312734
33423,Joseph Roberts,2022-06-29,29,1995-04-25,Female,A/L,39.01414638480782,Intermediate,Openseam,0.9719481780660576
49953,Brian Lewis,2022-05-25,28,1996-04-24,Female,A/L,26.27987092336805,Beginner,Openseam,0.6222670383521939
49953,Brian Lewis,2022-05-25,28,1996-04-24,Female,A/L,27.982056617754477,Beginner,Runoff,0.564095402990849
49953,Brian Lewis,2022-05-25,28,1996-04-24,Female,A/L,21.236553683524214,Beginner,Runoff,0.4638359423421108
49953,Brian Lewis,2022-05-25,28,1996-04-24,Female,A/L,23.430242208139656,Beginner,Openseam,0.6585171466340882
49953,Brian Lewis,2022-05-25,28,1996-04-24,Female,A/L,28.520844663436804,Beginner,Openseam,0.11858010722748924
14725,Tammy Wolf,2022-11-26,29,1995-04-25,Female,Diploma,38.99328425302782,Intermediate,Runoff,0.22775772591078214
14725,Tammy Wolf,2022-11-26,29,1995-04-25,Female,Diploma,34.59285959602866,Intermediate,High Low,0.8577563231010746
14725,Tammy Wolf,2022-11-26,29,1995-04-25,Female,Diploma,31.86263730104207,Intermediate,High Low,0.8054837133300395
14725,Tammy Wolf,2022-11-26,29,1995-04-25,Female,Diploma,30.43332419029178,Intermediate,High Low,0.5966887158392536
14725,Tammy Wolf,2022-11-26,29,1995-04-25,Female,Diploma,34.212572423926716,Intermediate,Runoff,0.2817666075236086
46025,Laura Romero,2020-07-19,24,2000-04-23,Female,O/L,36.100793057609394,Intermediate,Openseam,0.4254381241178642
46025,Laura Romero,2020-07-19,24,2000-04-23,Female,O/L,34.545620140246406,Intermediate,Openseam,0.5814594710721319
46025,Laura Romero,2020-07-19,24,2000-04-23,Female,O/L,35.47855899055593,Intermediate,Openseam,0.787700171368037
46025,Laura Romero,2020-07-19,24,2000-04-23,Female,O/L,37.927784626410414,Intermediate,Openseam,0.6124813431185034
46025,Laura Romero,2020-07-19,24,2000-04-23,Female,O/L,37.30069945125422,Intermediate,Runoff,0.6643383916771047
84336,Rebecca Ward,2022-11-16,22,2002-04-23,Female,Diploma,22.396897540125607,Beginner,Openseam,0.036948650513110914
84336,Rebecca Ward,2022-11-16,22,2002-04-23,Female,Diploma,29.290537049087845,Beginner,Openseam,0.579150868325926
84336,Rebecca Ward,2022-11-16,22,2002-04-23,Female,Diploma,29.073208978160906,Beginner,SPI Errors,0.156256260697608
84336,Rebecca Ward,2022-11-16,22,2002-04-23,Female,Diploma,20.419434997294243,Beginner,SPI Errors,0.9476245590421076
84336,Rebecca Ward,2022-11-16,22,2002-04-23,Female,Diploma,23.77895702681322,Beginner,SPI Errors,0.7203655259175789
22482,Ms. Sheila Meyers PhD,2021-10-23,27,1997-04-24,Female,Diploma,44.29202705408122,Expert,Openseam,0.7031666239235486
22482,Ms. Sheila Meyers PhD,2021-10-23,27,1997-04-24,Female,Diploma,44.07258607162231,Expert,Openseam,0.6279945324350616
22482,Ms. Sheila Meyers PhD,2021-10-23,27,1997-04-24,Female,Diploma,44.93939943279445,Expert,SPI Errors,0.22673816369662614
22482,Ms. Sheila Meyers PhD,2021-10-23,27,1997-04-24,Female,Diploma,47.27202751683581,Expert,Openseam,0.605701225515899
22482,Ms. Sheila Meyers PhD,2021-10-23,27,1997-04-24,Female,Diploma,47.19918018405493,Expert,Runoff,0.05298074072388537
58956,Julie Booker,2021-07-21,28,1996-04-24,Female,A/L,40.17230911807826,Expert,High Low,0.13430487208915853
58956,Julie Booker,2021-07-21,28,1996-04-24,Female,A/L,47.083971471418835,Expert,High Low,0.7009787342005199
58956,Julie Booker,2021-07-21,28,1996-04-24,Female,A/L,47.84509309429833,Expert,SPI Errors,0.8428970809512231
58956,Julie Booker,2021-07-21,28,1996-04-24,Female,A/L,40.95307380043375,Expert,Openseam,0.7032899246131685
58956,Julie Booker,2021-07-21,28,1996-04-24,Female,A/L,49.719481780925314,Expert,High Low,0.5139157226765101
53285,Paul Copeland,2020-01-26,27,1997-04-24,Female,Diploma,39.14714067900099,Intermediate,Runoff,0.3164088848678738
53285,Paul Copeland,2020-01-26,27,1997-04-24,Female,Diploma,33.110710318576224,Intermediate,Runoff,0.8884742148564506
53285,Paul Copeland,2020-01-26,27,1997-04-24,Female,Diploma,37.716851296887285,Intermediate,Openseam,0.5058138063633512
53285,Paul Copeland,2020-01-26,27,1997-04-24,Female,Diploma,32.791396734222914,Intermediate,High Low,0.5461084719129969
53285,Paul Copeland,2020-01-26,27,1997-04-24,Female,Diploma,33.58466493932531,Intermediate,Runoff,0.005647021027114896
70434,Joyce Smith,2020-09-04,23,2001-04-23,Female,O/L,21.804324597861434,Beginner,Runoff,0.1081044894634342
70434,Joyce Smith,2020-09-04,23,2001-04-23,Female,O/L,24.36141479832984,Beginner,Runoff,0.4495763216751585
70434,Joyce Smith,2020-09-04,23,2001-04-23,Female,O/L,28.69092701972231,Beginner,Openseam,0.5920224980524117
70434,Joyce Smith,2020-09-04,23,2001-04-23,Female,O/L,26.28017022467364,Beginner,Runoff,0.020239325009764553
70434,Joyce Smith,2020-09-04,23,2001-04-23,Female,O/L,26.538201018562113,Beginner,Openseam,0.171346512712508
60880,Tracy Hunt,2023-02-27,27,1997-04-24,Female,Diploma,21.047679097976324,Beginner,Runoff,0.23221727972600725
60880,Tracy Hunt,2023-02-27,27,1997-04-24,Female,Diploma,29.626008211522354,Beginner,Openseam,0.5220870902674358
60880,Tracy Hunt,2023-02-27,27,1997-04-24,Female,Diploma,26.576746373188847,Beginner,Runoff,0.6636273725329069
60880,Tracy Hunt,2023-02-27,27,1997-04-24,Female,Diploma,25.89796317327108,Beginner,Openseam,0.9807271298498278
60880,Tracy Hunt,2023-02-27,27,1997-04-24,Female,Diploma,24.141313005344294,Beginner,Openseam,0.1076417629355726
18818,Christopher Ballard,2022-09-09,20,2004-04-22,Female,O/L,36.372125626098196,Intermediate,SPI Errors,0.728601113757029
18818,Christopher Ballard,2022-09-09,20,2004-04-22,Female,O/L,36.03978470667445,Intermediate,Openseam,0.8134527010439953
18818,Christopher Ballard,2022-09-09,20,2004-04-22,Female,O/L,34.42395574755872,Intermediate,Openseam,0.563511658244735
18818,Christopher Ballard,2022-09-09,20,2004-04-22,Female,O/L,39.070294768218254,Intermediate,Runoff,0.068368558107324
18818,Christopher Ballard,2022-09-09,20,2004-04-22,Female,O/L,33.12199869761061,Intermediate,Openseam,0.9704542906881607
58209,Mikayla Huerta,2020-02-09,29,1995-04-25,Female,Diploma,34.13982393823351,Intermediate,SPI Errors,0.3198338444195947
58209,Mikayla Huerta,2020-02-09,29,1995-04-25,Female,Diploma,31.721521740627026,Intermediate,SPI Errors,0.4351638975116272
58209,Mikayla Huerta,2020-02-09,29,1995-04-25,Female,Diploma,36.65712417534277,Intermediate,Runoff,0.8267456855554345
58209,Mikayla Huerta,2020-02-09,29,1995-04-25,Female,Diploma,35.06776188269486,Intermediate,Runoff,0.46143208316367745
58209,Mikayla Huerta,2020-02-09,29,1995-04-25,Female,Diploma,33.60551157464889,Intermediate,Runoff,0.7509380653699693
89683,Hailey Moore,2020-12-12,26,1998-04-24,Female,A/L,44.14883169116505,Expert,High Low,0.8688389382683501
89683,Hailey Moore,2020-12-12,26,1998-04-24,Female,A/L,46.75808159978871,Expert,Runoff,0.1290396580244738
89683,Hailey Moore,2020-12-12,26,1998-04-24,Female,A/L,48.94575312964729,Expert,Openseam,0.7353533690504874
89683,Hailey Moore,2020-12-12,26,1998-04-24,Female,A/L,47.93889151467263,Expert,Runoff,0.1997946013086609
89683,Hailey Moore,2020-12-12,26,1998-04-24,Female,A/L,49.812714056377274,Expert,Openseam,0.156256260697608
70734,Jason Rodriguez,2021-09-23,24,2000-04-23,Female,Diploma,45.88434659708201,Expert,High Low,0.44739250600269476
70734,Jason Rodriguez,2021-09-23,24,2000-04-23,Female,Diploma,47.36412637930513,Expert,Runoff,0.8132640578178532
70734,Jason Rodriguez,2021-09-23,24,2000-04-23,Female,Diploma,41.89077354340326,Expert,Runoff,0.8381779441315628
70734,Jason Rodriguez,2021-09-23,24,2000-04-23,Female,Diploma,48.321143728484145,Expert,Runoff,0.4778495311901877
70734,Jason Rodriguez,2021-09-23,24,2000-04-23,Female,Diploma,40.91805801718563,Expert,Runoff,0.9498963111243351
68852,April Fischer,2020-08-23,20,2004-04-22,Female,Diploma,21.006370492039483,Beginner,SPI Errors,0.7681755434652957
68852,April Fischer,2020-08-23,20,2004-04-22,Female,Diploma,24.856002651054837,Beginner,Runoff,0.9600676846782951
68852,April Fischer,2020-08-23,20,2004-04-22,Female,Diploma,23.79106445756767,Beginner,Runoff,0.9314720781466329
68852,April Fischer,2020-08-23,20,2004-04-22,Female,Diploma,29.912155382671425,Beginner,SPI Errors,0.6928757473752262
68852,April Fischer,2020-08-23,20,2004-04-22,Female,Diploma,24.373204438628562,Beginner,Runoff,0.7435645563477973
55057,John Gibson Jr.,2021-01-10,20,2004-04-22,Female,A/L,41.017938687208634,Expert,SPI Errors,0.27224730762017413
55057,John Gibson Jr.,2021-01-10,20,2004-04-22,Female,A/L,41.72640192184183,Expert,SPI Errors,0.7429063700576883
55057,John Gibson Jr.,2021-01-10,20,2004-04-22,Female,A/L,48.39822160768968,Expert,Openseam,0.19721780999271943
55057,John Gibson Jr.,2021-01-10,20,2004-04-22,Female,A/L,46.669675166361145,Expert,Runoff,0.31319916330151587
55057,John Gibson Jr.,2021-01-10,20,2004-04-22,Female,A/L,49.024262359373886,Expert,Runoff,0.27481976889525783
61108,Dr. Karen Anderson PhD,2021-03-14,28,1996-04-24,Female,Diploma,42.6806283825786,Expert,SPI Errors,0.48507123339062763
61108,Dr. Karen Anderson PhD,2021-03-14,28,1996-04-24,Female,Diploma,46.92887794132258,Expert,Runoff,0.9640916313673753
61108,Dr. Karen Anderson PhD,2021-03-14,28,1996-04-24,Female,Diploma,47.39435604360517,Expert,High Low,0.8454042708821767
61108,Dr. Karen Anderson PhD,2021-03-14,28,1996-04-24,Female,Diploma,43.14498369391845,Expert,High Low,0.4793627206139516
61108,Dr. Karen Anderson PhD,2021-03-14,28,1996-04-24,Female,Diploma,42.85015836176841,Expert,Openseam,0.3204928816992587
80294,Daniel Robbins,2023-06-01,26,1998-04-24,Female,Diploma,42.52264957814047,Expert,Runoff,0.88504353879619
80294,Daniel Robbins,2023-06-01,26,1998-04-24,Female,Diploma,47.689453909093665,Expert,Openseam,0.6101804957468018
80294,Daniel Robbins,2023-06-01,26,1998-04-24,Female,Diploma,43.631760889270964,Expert,High Low,0.5888888956120341
80294,Daniel Robbins,2023-06-01,26,1998-04-24,Female,Diploma,44.56313074820533,Expert,SPI Errors,0.13779846349367475
80294,Daniel Robbins,2023-06-01,26,1998-04-24,Female,Diploma,48.12291632876321,Expert,Runoff,0.7230187011024769
55210,Jackie Sharp,2021-05-22,30,1994-04-25,Female,O/L,30.981537389964455,Intermediate,Openseam,0.0826920926375383
55210,Jackie Sharp,2021-05-22,30,1994-04-25,Female,O/L,36.849577587851016,Intermediate,High Low,0.5672058973866612
55210,Jackie Sharp,2021-05-22,30,1994-04-25,Female,O/L,31.224402317349057,Intermediate,High Low,0.9380195195806484
55210,Jackie Sharp,2021-05-22,30,1994-04-25,Female,O/L,38.54382689244864,Intermediate,Openseam,0.702464033058126
55210,Jackie Sharp,2021-05-22,30,1994-04-25,Female,O/L,39.95133264234514,Intermediate,SPI Errors,0.49458965593380455
33413,Roy Anderson,2020-01-29,22,2002-04-23,Female,Diploma,41.8707544427091,Expert,SPI Errors,0.33989715278330523
33413,Roy Anderson,2020-01-29,22,2002-04-23,Female,Diploma,40.57100091484169,Expert,Openseam,0.9569875715038914
33413,Roy Anderson,2020-01-29,22,2002-04-23,Female,Diploma,41.51992082419585,Expert,Openseam,0.19891022613271248
33413,Roy Anderson,2020-01-29,22,2002-04-23,Female,Diploma,45.423063698080746,Expert,Openseam,0.07586047649934469
33413,Roy Anderson,2020-01-29,22,2002-04-23,Female,Diploma,48.24172693130347,Expert,Runoff,0.9568464079025742
89827,Alvin Grimes,2020-01-23,30,1994-04-25,Female,Diploma,34.77097392497213,Intermediate,High Low,0.2768568328527953
89827,Alvin Grimes,2020-01-23,30,1994-04-25,Female,Diploma,30.39372334254267,Intermediate,Openseam,0.7835447320747004
89827,Alvin Grimes,2020-01-23,30,1994-04-25,Female,Diploma,32.642125841568166,Intermediate,Openseam,0.8181311071907731
89827,Alvin Grimes,2020-01-23,30,1994-04-25,Female,Diploma,39.92890381497983,Intermediate,High Low,0.3804853636224437
89827,Alvin Grimes,2020-01-23,30,1994-04-25,Female,Diploma,30.395846551582725,Intermediate,High Low,0.3736440111014744
85641,Jennifer Cortez MD,2022-06-14,29,1995-04-25,Female,A/L,36.37185734142723,Intermediate,Runoff,0.33207024741186364
85641,Jennifer Cortez MD,2022-06-14,29,1995-04-25,Female,A/L,32.45999660390931,Intermediate,SPI Errors,0.31942182894254867
85641,Jennifer Cortez MD,2022-06-14,29,1995-04-25,Female,A/L,36.045634881840186,Intermediate,SPI Errors,0.6101528777218278
85641,Jennifer Cortez MD,2022-06-14,29,1995-04-25,Female,A/L,35.022764402515385,Intermediate,High Low,0.03477088729108602
85641,Jennifer Cortez MD,2022-06-14,29,1995-04-25,Female,A/L,39.09135764767181,Intermediate,Runoff,0.044372117838671565
55354,Natalie Cruz,2022-07-05,28,1996-04-24,Female,A/L,45.457427765160176,Expert,SPI Errors,0.12577445624421002
55354,Natalie Cruz,2022-07-05,28,1996-04-24,Female,A/L,49.22256650838409,Expert,Openseam,0.906671561275065
55354,Natalie Cruz,2022-07-05,28,1996-04-24,Female,A/L,45.09954814853137,Expert,High Low,0.27723456326483764
55354,Natalie Cruz,2022-07-05,28,1996-04-24,Female,A/L,44.23239193436607,Expert,Runoff,0.01108209414543937
55354,Natalie Cruz,2022-07-05,28,1996-04-24,Female,A/L,49.20508192187563,Expert,Openseam,0.2706899987139133
88839,Joseph Smith,2021-07-09,29,1995-04-25,Female,A/L,28.659005846430496,Beginner,Openseam,0.8897536147414019
88839,Joseph Smith,2021-07-09,29,1995-04-25,Female,A/L,29.347656659193987,Beginner,Openseam,0.8296430940475797
88839,Joseph Smith,2021-07-09,29,1995-04-25,Female,A/L,26.528447632802738,Beginner,SPI Errors,0.04083640947049583
88839,Joseph Smith,2021-07-09,29,1995-04-25,Female,A/L,22.03995210255207,Beginner,SPI Errors,0.298443075602856
88839,Joseph Smith,2021-07-09,29,1995-04-25,Female,A/L,22.13666281354749,Beginner,SPI Errors,0.643075449369387
57895,Stephanie Campbell,2020-06-25,28,1996-04-24,Female,A/L,31.83595269861359,Intermediate,Runoff,0.040942561125812404
57895,Stephanie Campbell,2020-06-25,28,1996-04-24,Female,A/L,34.70556131270601,Intermediate,Runoff,0.09483605421881425
57895,Stephanie Campbell,2020-06-25,28,1996-04-24,Female,A/L,39.07725806043341,Intermediate,Runoff,0.036396630928256624
57895,Stephanie Campbell,2020-06-25,28,1996-04-24,Female,A/L,35.70120334285957,Intermediate,Runoff,0.9641411940950506
57895,Stephanie Campbell,2020-06-25,28,1996-04-24,Female,A/L,37.730278724887334,Intermediate,Runoff,0.8709675903689545
61428,Dennis Lopez,2022-02-08,29,1995-04-25,Female,Diploma,48.055525347344364,Expert,High Low,0.7054963505959714
61428,Dennis Lopez,2022-02-08,29,1995-04-25,Female,Diploma,45.332996122496,Expert,SPI Errors,0.14934363593918643
61428,Dennis Lopez,2022-02-08,29,1995-04-25,Female,Diploma,41.37835021194068,Expert,SPI Errors,0.16574134945935182
